,audio_directory,speaker,gender,length,Dict_n
63922,sitec/Dict02/clncut/male/s176mjr4jol00/set176050_clncut.wav,s176mjr4jol00,male,35840,dict02
63923,sitec/Dict02/clncut/male/s176mjr4jol00/set176073_clncut.wav,s176mjr4jol00,male,73344,dict02
63924,sitec/Dict02/clncut/male/s176mjr4jol00/set176019_clncut.wav,s176mjr4jol00,male,56832,dict02
63925,sitec/Dict02/clncut/male/s176mjr4jol00/set176046_clncut.wav,s176mjr4jol00,male,52352,dict02
63926,sitec/Dict02/clncut/male/s176mjr4jol00/set176042_clncut.wav,s176mjr4jol00,male,77696,dict02
63927,sitec/Dict02/clncut/male/s176mjr4jol00/set176064_clncut.wav,s176mjr4jol00,male,45952,dict02
63928,sitec/Dict02/clncut/male/s176mjr4jol00/set176009_clncut.wav,s176mjr4jol00,male,147200,dict02
63929,sitec/Dict02/clncut/male/s176mjr4jol00/set176104_clncut.wav,s176mjr4jol00,male,65664,dict02
63930,sitec/Dict02/clncut/male/s176mjr4jol00/set176026_clncut.wav,s176mjr4jol00,male,38272,dict02
63931,sitec/Dict02/clncut/male/s176mjr4jol00/set176065_clncut.wav,s176mjr4jol00,male,88064,dict02
63932,sitec/Dict02/clncut/male/s176mjr4jol00/set176035_clncut.wav,s176mjr4jol00,male,40192,dict02
63933,sitec/Dict02/clncut/male/s176mjr4jol00/set176006_clncut.wav,s176mjr4jol00,male,149504,dict02
63934,sitec/Dict02/clncut/male/s176mjr4jol00/set176024_clncut.wav,s176mjr4jol00,male,44288,dict02
63935,sitec/Dict02/clncut/male/s176mjr4jol00/set176058_clncut.wav,s176mjr4jol00,male,45440,dict02
63936,sitec/Dict02/clncut/male/s176mjr4jol00/set176106_clncut.wav,s176mjr4jol00,male,56704,dict02
63937,sitec/Dict02/clncut/male/s176mjr4jol00/set176101_clncut.wav,s176mjr4jol00,male,68352,dict02
63938,sitec/Dict02/clncut/male/s176mjr4jol00/set176031_clncut.wav,s176mjr4jol00,male,43264,dict02
63939,sitec/Dict02/clncut/male/s176mjr4jol00/set176102_clncut.wav,s176mjr4jol00,male,68992,dict02
63940,sitec/Dict02/clncut/male/s176mjr4jol00/set176012_clncut.wav,s176mjr4jol00,male,107264,dict02
63941,sitec/Dict02/clncut/male/s030mss3kkj00/set030070_clncut.wav,s030mss3kkj00,male,57344,dict02
63942,sitec/Dict02/clncut/male/s030mss3kkj00/set030020_clncut.wav,s030mss3kkj00,male,147840,dict02
63943,sitec/Dict02/clncut/male/s030mss3kkj00/set030094_clncut.wav,s030mss3kkj00,male,89856,dict02
63944,sitec/Dict02/clncut/male/s030mss3kkj00/set030065_clncut.wav,s030mss3kkj00,male,58624,dict02
63945,sitec/Dict02/clncut/male/s030mss3kkj00/set030069_clncut.wav,s030mss3kkj00,male,65152,dict02
63946,sitec/Dict02/clncut/male/s030mss3kkj00/set030100_clncut.wav,s030mss3kkj00,male,58880,dict02
63947,sitec/Dict02/clncut/male/s030mss3kkj00/set030044_clncut.wav,s030mss3kkj00,male,57216,dict02
63948,sitec/Dict02/clncut/male/s030mss3kkj00/set030052_clncut.wav,s030mss3kkj00,male,96000,dict02
63949,sitec/Dict02/clncut/male/s030mss3kkj00/set030046_clncut.wav,s030mss3kkj00,male,93824,dict02
63950,sitec/Dict02/clncut/male/s030mss3kkj00/set030056_clncut.wav,s030mss3kkj00,male,101376,dict02
63951,sitec/Dict02/clncut/male/s030mss3kkj00/set030013_clncut.wav,s030mss3kkj00,male,105856,dict02
63952,sitec/Dict02/clncut/male/s030mss3kkj00/set030055_clncut.wav,s030mss3kkj00,male,90240,dict02
63953,sitec/Dict02/clncut/male/s030mss3kkj00/set030073_clncut.wav,s030mss3kkj00,male,68480,dict02
63954,sitec/Dict02/clncut/male/s030mss3kkj00/set030036_clncut.wav,s030mss3kkj00,male,62464,dict02
63955,sitec/Dict02/clncut/male/s030mss3kkj00/set030043_clncut.wav,s030mss3kkj00,male,88064,dict02
63956,sitec/Dict02/clncut/male/s030mss3kkj00/set030075_clncut.wav,s030mss3kkj00,male,66048,dict02
63957,sitec/Dict02/clncut/male/s030mss3kkj00/set030053_clncut.wav,s030mss3kkj00,male,157568,dict02
63958,sitec/Dict02/clncut/male/s030mss3kkj00/set030092_clncut.wav,s030mss3kkj00,male,49920,dict02
63959,sitec/Dict02/clncut/male/s030mss3kkj00/set030018_clncut.wav,s030mss3kkj00,male,63104,dict02
63960,sitec/Dict02/clncut/male/s030mss3kkj00/set030084_clncut.wav,s030mss3kkj00,male,77312,dict02
63961,sitec/Dict02/clncut/male/s030mss3kkj00/set030104_clncut.wav,s030mss3kkj00,male,90496,dict02
63962,sitec/Dict02/clncut/male/s030mss3kkj00/set030025_clncut.wav,s030mss3kkj00,male,82816,dict02
63963,sitec/Dict02/clncut/male/s030mss3kkj00/set030035_clncut.wav,s030mss3kkj00,male,83968,dict02
63964,sitec/Dict02/clncut/male/s030mss3kkj00/set030019_clncut.wav,s030mss3kkj00,male,48512,dict02
63965,sitec/Dict02/clncut/male/s030mss3kkj00/set030062_clncut.wav,s030mss3kkj00,male,86784,dict02
63966,sitec/Dict02/clncut/male/s030mss3kkj00/set030078_clncut.wav,s030mss3kkj00,male,51840,dict02
63967,sitec/Dict02/clncut/male/s030mss3kkj00/set030099_clncut.wav,s030mss3kkj00,male,69120,dict02
63968,sitec/Dict02/clncut/male/s030mss3kkj00/set030028_clncut.wav,s030mss3kkj00,male,73984,dict02
63969,sitec/Dict02/clncut/male/s030mss3kkj00/set030048_clncut.wav,s030mss3kkj00,male,77184,dict02
63970,sitec/Dict02/clncut/male/s030mss3kkj00/set030042_clncut.wav,s030mss3kkj00,male,82432,dict02
63971,sitec/Dict02/clncut/male/s030mss3kkj00/set030030_clncut.wav,s030mss3kkj00,male,100864,dict02
63972,sitec/Dict02/clncut/male/s030mss3kkj00/set030057_clncut.wav,s030mss3kkj00,male,67456,dict02
63973,sitec/Dict02/clncut/male/s030mss3kkj00/set030072_clncut.wav,s030mss3kkj00,male,52864,dict02
63974,sitec/Dict02/clncut/male/s030mss3kkj00/set030047_clncut.wav,s030mss3kkj00,male,77824,dict02
63975,sitec/Dict02/clncut/male/s030mss3kkj00/set030059_clncut.wav,s030mss3kkj00,male,86016,dict02
63976,sitec/Dict02/clncut/male/s030mss3kkj00/set030083_clncut.wav,s030mss3kkj00,male,41984,dict02
63977,sitec/Dict02/clncut/male/s030mss3kkj00/set030033_clncut.wav,s030mss3kkj00,male,151168,dict02
63978,sitec/Dict02/clncut/male/s030mss3kkj00/set030014_clncut.wav,s030mss3kkj00,male,84480,dict02
63979,sitec/Dict02/clncut/male/s030mss3kkj00/set030080_clncut.wav,s030mss3kkj00,male,65664,dict02
63980,sitec/Dict02/clncut/male/s030mss3kkj00/set030010_clncut.wav,s030mss3kkj00,male,81664,dict02
63981,sitec/Dict02/clncut/male/s030mss3kkj00/set030067_clncut.wav,s030mss3kkj00,male,44928,dict02
63982,sitec/Dict02/clncut/male/s030mss3kkj00/set030050_clncut.wav,s030mss3kkj00,male,102016,dict02
63983,sitec/Dict02/clncut/male/s030mss3kkj00/set030064_clncut.wav,s030mss3kkj00,male,100352,dict02
63984,sitec/Dict02/clncut/male/s030mss3kkj00/set030011_clncut.wav,s030mss3kkj00,male,118784,dict02
63985,sitec/Dict02/clncut/male/s030mss3kkj00/set030076_clncut.wav,s030mss3kkj00,male,68864,dict02
63986,sitec/Dict02/clncut/male/s030mss3kkj00/set030091_clncut.wav,s030mss3kkj00,male,82816,dict02
63987,sitec/Dict02/clncut/male/s030mss3kkj00/set030102_clncut.wav,s030mss3kkj00,male,95744,dict02
63988,sitec/Dict02/clncut/male/s030mss3kkj00/set030002_clncut.wav,s030mss3kkj00,male,88320,dict02
63989,sitec/Dict02/clncut/male/s030mss3kkj00/set030037_clncut.wav,s030mss3kkj00,male,116608,dict02
63990,sitec/Dict02/clncut/male/s030mss3kkj00/set030085_clncut.wav,s030mss3kkj00,male,90880,dict02
63991,sitec/Dict02/clncut/male/s030mss3kkj00/set030005_clncut.wav,s030mss3kkj00,male,104192,dict02
63992,sitec/Dict02/clncut/male/s030mss3kkj00/set030003_clncut.wav,s030mss3kkj00,male,85376,dict02
63993,sitec/Dict02/clncut/male/s030mss3kkj00/set030098_clncut.wav,s030mss3kkj00,male,60544,dict02
63994,sitec/Dict02/clncut/male/s030mss3kkj00/set030006_clncut.wav,s030mss3kkj00,male,133120,dict02
63995,sitec/Dict02/clncut/male/s030mss3kkj00/set030066_clncut.wav,s030mss3kkj00,male,108544,dict02
63996,sitec/Dict02/clncut/male/s030mss3kkj00/set030088_clncut.wav,s030mss3kkj00,male,116096,dict02
63997,sitec/Dict02/clncut/male/s030mss3kkj00/set030061_clncut.wav,s030mss3kkj00,male,63104,dict02
63998,sitec/Dict02/clncut/male/s030mss3kkj00/set030001_clncut.wav,s030mss3kkj00,male,111616,dict02
63999,sitec/Dict02/clncut/male/s030mss3kkj00/set030106_clncut.wav,s030mss3kkj00,male,67072,dict02
64000,sitec/Dict02/clncut/male/s030mss3kkj00/set030016_clncut.wav,s030mss3kkj00,male,51584,dict02
64001,sitec/Dict02/clncut/male/s030mss3kkj00/set030012_clncut.wav,s030mss3kkj00,male,192384,dict02
64002,sitec/Dict02/clncut/male/s030mss3kkj00/set030024_clncut.wav,s030mss3kkj00,male,103040,dict02
64003,sitec/Dict02/clncut/male/s030mss3kkj00/set030090_clncut.wav,s030mss3kkj00,male,103296,dict02
64004,sitec/Dict02/clncut/male/s030mss3kkj00/set030071_clncut.wav,s030mss3kkj00,male,110976,dict02
64005,sitec/Dict02/clncut/male/s030mss3kkj00/set030082_clncut.wav,s030mss3kkj00,male,108544,dict02
64006,sitec/Dict02/clncut/male/s030mss3kkj00/set030081_clncut.wav,s030mss3kkj00,male,47360,dict02
64007,sitec/Dict02/clncut/male/s030mss3kkj00/set030034_clncut.wav,s030mss3kkj00,male,134784,dict02
64008,sitec/Dict02/clncut/male/s030mss3kkj00/set030007_clncut.wav,s030mss3kkj00,male,158336,dict02
64009,sitec/Dict02/clncut/male/s030mss3kkj00/set030015_clncut.wav,s030mss3kkj00,male,76800,dict02
64010,sitec/Dict02/clncut/male/s030mss3kkj00/set030051_clncut.wav,s030mss3kkj00,male,57728,dict02
64011,sitec/Dict02/clncut/male/s030mss3kkj00/set030021_clncut.wav,s030mss3kkj00,male,68608,dict02
64012,sitec/Dict02/clncut/male/s030mss3kkj00/set030040_clncut.wav,s030mss3kkj00,male,48384,dict02
64013,sitec/Dict02/clncut/male/s030mss3kkj00/set030058_clncut.wav,s030mss3kkj00,male,55040,dict02
64014,sitec/Dict02/clncut/male/s030mss3kkj00/set030068_clncut.wav,s030mss3kkj00,male,67072,dict02
64015,sitec/Dict02/clncut/male/s030mss3kkj00/set030039_clncut.wav,s030mss3kkj00,male,93568,dict02
64016,sitec/Dict02/clncut/male/s030mss3kkj00/set030038_clncut.wav,s030mss3kkj00,male,65280,dict02
64017,sitec/Dict02/clncut/male/s030mss3kkj00/set030095_clncut.wav,s030mss3kkj00,male,56064,dict02
64018,sitec/Dict02/clncut/male/s030mss3kkj00/set030045_clncut.wav,s030mss3kkj00,male,75776,dict02
64019,sitec/Dict02/clncut/male/s030mss3kkj00/set030103_clncut.wav,s030mss3kkj00,male,114816,dict02
64020,sitec/Dict02/clncut/male/s030mss3kkj00/set030032_clncut.wav,s030mss3kkj00,male,83584,dict02
64021,sitec/Dict02/clncut/male/s030mss3kkj00/set030054_clncut.wav,s030mss3kkj00,male,189952,dict02
64022,sitec/Dict02/clncut/male/s030mss3kkj00/set030096_clncut.wav,s030mss3kkj00,male,61696,dict02
64023,sitec/Dict02/clncut/male/s030mss3kkj00/set030087_clncut.wav,s030mss3kkj00,male,48384,dict02
64024,sitec/Dict02/clncut/male/s030mss3kkj00/set030063_clncut.wav,s030mss3kkj00,male,82560,dict02
64025,sitec/Dict02/clncut/male/s030mss3kkj00/set030077_clncut.wav,s030mss3kkj00,male,75136,dict02
64026,sitec/Dict02/clncut/male/s030mss3kkj00/set030093_clncut.wav,s030mss3kkj00,male,69120,dict02
64027,sitec/Dict02/clncut/male/s030mss3kkj00/set030023_clncut.wav,s030mss3kkj00,male,95232,dict02
64028,sitec/Dict02/clncut/male/s030mss3kkj00/set030004_clncut.wav,s030mss3kkj00,male,104064,dict02
64029,sitec/Dict02/clncut/male/s030mss3kkj00/set030060_clncut.wav,s030mss3kkj00,male,70784,dict02
64030,sitec/Dict02/clncut/male/s030mss3kkj00/set030041_clncut.wav,s030mss3kkj00,male,106496,dict02
64031,sitec/Dict02/clncut/male/s030mss3kkj00/set030105_clncut.wav,s030mss3kkj00,male,75648,dict02
64032,sitec/Dict02/clncut/male/s030mss3kkj00/set030026_clncut.wav,s030mss3kkj00,male,101760,dict02
64033,sitec/Dict02/clncut/male/s030mss3kkj00/set030086_clncut.wav,s030mss3kkj00,male,72448,dict02
64034,sitec/Dict02/clncut/male/s030mss3kkj00/set030074_clncut.wav,s030mss3kkj00,male,82176,dict02
64035,sitec/Dict02/clncut/male/s030mss3kkj00/set030097_clncut.wav,s030mss3kkj00,male,58624,dict02
64036,sitec/Dict02/clncut/male/s030mss3kkj00/set030089_clncut.wav,s030mss3kkj00,male,59392,dict02
64037,sitec/Dict02/clncut/male/s030mss3kkj00/set030101_clncut.wav,s030mss3kkj00,male,46976,dict02
64038,sitec/Dict02/clncut/male/s030mss3kkj00/set030008_clncut.wav,s030mss3kkj00,male,134016,dict02
64039,sitec/Dict02/clncut/male/s030mss3kkj00/set030027_clncut.wav,s030mss3kkj00,male,113280,dict02
64040,sitec/Dict02/clncut/male/s030mss3kkj00/set030009_clncut.wav,s030mss3kkj00,male,178048,dict02
64041,sitec/Dict02/clncut/male/s030mss3kkj00/set030031_clncut.wav,s030mss3kkj00,male,124160,dict02
64042,sitec/Dict02/clncut/male/s030mss3kkj00/set030079_clncut.wav,s030mss3kkj00,male,68736,dict02
64043,sitec/Dict02/clncut/male/s030mss3kkj00/set030022_clncut.wav,s030mss3kkj00,male,150656,dict02
64044,sitec/Dict02/clncut/male/s030mss3kkj00/set030017_clncut.wav,s030mss3kkj00,male,162176,dict02
64045,sitec/Dict02/clncut/male/s030mss3kkj00/set030049_clncut.wav,s030mss3kkj00,male,89216,dict02
64046,sitec/Dict02/clncut/male/s030mss3kkj00/set030029_clncut.wav,s030mss3kkj00,male,74112,dict02
64047,sitec/Dict02/clncut/male/s104mss3pjs01/set104100_clncut.wav,s104mss3pjs01,male,46848,dict02
64048,sitec/Dict02/clncut/male/s104mss3pjs01/set104013_clncut.wav,s104mss3pjs01,male,140224,dict02
64049,sitec/Dict02/clncut/male/s104mss3pjs01/set104105_clncut.wav,s104mss3pjs01,male,43776,dict02
64050,sitec/Dict02/clncut/male/s104mss3pjs01/set104099_clncut.wav,s104mss3pjs01,male,48512,dict02
64051,sitec/Dict02/clncut/male/s104mss3pjs01/set104095_clncut.wav,s104mss3pjs01,male,56704,dict02
64052,sitec/Dict02/clncut/male/s104mss3pjs01/set104003_clncut.wav,s104mss3pjs01,male,111488,dict02
64053,sitec/Dict02/clncut/male/s104mss3pjs01/set104045_clncut.wav,s104mss3pjs01,male,59136,dict02
64054,sitec/Dict02/clncut/male/s104mss3pjs01/set104084_clncut.wav,s104mss3pjs01,male,105728,dict02
64055,sitec/Dict02/clncut/male/s104mss3pjs01/set104089_clncut.wav,s104mss3pjs01,male,57728,dict02
64056,sitec/Dict02/clncut/male/s104mss3pjs01/set104054_clncut.wav,s104mss3pjs01,male,51968,dict02
64057,sitec/Dict02/clncut/male/s104mss3pjs01/set104011_clncut.wav,s104mss3pjs01,male,90880,dict02
64058,sitec/Dict02/clncut/male/s104mss3pjs01/set104101_clncut.wav,s104mss3pjs01,male,88064,dict02
64059,sitec/Dict02/clncut/male/s104mss3pjs01/set104059_clncut.wav,s104mss3pjs01,male,99200,dict02
64060,sitec/Dict02/clncut/male/s104mss3pjs01/set104019_clncut.wav,s104mss3pjs01,male,56320,dict02
64061,sitec/Dict02/clncut/male/s104mss3pjs01/set104033_clncut.wav,s104mss3pjs01,male,64512,dict02
64062,sitec/Dict02/clncut/male/s104mss3pjs01/set104094_clncut.wav,s104mss3pjs01,male,71936,dict02
64063,sitec/Dict02/clncut/male/s104mss3pjs01/set104053_clncut.wav,s104mss3pjs01,male,55936,dict02
64064,sitec/Dict02/clncut/male/s104mss3pjs01/set104023_clncut.wav,s104mss3pjs01,male,53120,dict02
64065,sitec/Dict02/clncut/male/s104mss3pjs01/set104024_clncut.wav,s104mss3pjs01,male,43264,dict02
64066,sitec/Dict02/clncut/male/s104mss3pjs01/set104055_clncut.wav,s104mss3pjs01,male,53120,dict02
64067,sitec/Dict02/clncut/male/s104mss3pjs01/set104042_clncut.wav,s104mss3pjs01,male,96256,dict02
64068,sitec/Dict02/clncut/male/s104mss3pjs01/set104069_clncut.wav,s104mss3pjs01,male,101888,dict02
64069,sitec/Dict02/clncut/male/s104mss3pjs01/set104103_clncut.wav,s104mss3pjs01,male,59520,dict02
64070,sitec/Dict02/clncut/male/s104mss3pjs01/set104064_clncut.wav,s104mss3pjs01,male,149888,dict02
64071,sitec/Dict02/clncut/male/s104mss3pjs01/set104092_clncut.wav,s104mss3pjs01,male,38656,dict02
64072,sitec/Dict02/clncut/male/s104mss3pjs01/set104017_clncut.wav,s104mss3pjs01,male,64512,dict02
64073,sitec/Dict02/clncut/male/s104mss3pjs01/set104028_clncut.wav,s104mss3pjs01,male,60672,dict02
64074,sitec/Dict02/clncut/male/s104mss3pjs01/set104002_clncut.wav,s104mss3pjs01,male,90240,dict02
64075,sitec/Dict02/clncut/male/s104mss3pjs01/set104082_clncut.wav,s104mss3pjs01,male,92288,dict02
64076,sitec/Dict02/clncut/male/s104mss3pjs01/set104022_clncut.wav,s104mss3pjs01,male,71040,dict02
64077,sitec/Dict02/clncut/male/s104mss3pjs01/set104039_clncut.wav,s104mss3pjs01,male,45824,dict02
64078,sitec/Dict02/clncut/male/s104mss3pjs01/set104088_clncut.wav,s104mss3pjs01,male,58368,dict02
64079,sitec/Dict02/clncut/male/s104mss3pjs01/set104085_clncut.wav,s104mss3pjs01,male,108544,dict02
64080,sitec/Dict02/clncut/male/s104mss3pjs01/set104080_clncut.wav,s104mss3pjs01,male,60032,dict02
64081,sitec/Dict02/clncut/male/s104mss3pjs01/set104004_clncut.wav,s104mss3pjs01,male,88704,dict02
64082,sitec/Dict02/clncut/male/s104mss3pjs01/set104021_clncut.wav,s104mss3pjs01,male,97408,dict02
64083,sitec/Dict02/clncut/male/s104mss3pjs01/set104104_clncut.wav,s104mss3pjs01,male,99840,dict02
64084,sitec/Dict02/clncut/male/s104mss3pjs01/set104061_clncut.wav,s104mss3pjs01,male,55680,dict02
64085,sitec/Dict02/clncut/male/s104mss3pjs01/set104030_clncut.wav,s104mss3pjs01,male,68864,dict02
64086,sitec/Dict02/clncut/male/s104mss3pjs01/set104010_clncut.wav,s104mss3pjs01,male,102144,dict02
64087,sitec/Dict02/clncut/male/s104mss3pjs01/set104012_clncut.wav,s104mss3pjs01,male,75904,dict02
64088,sitec/Dict02/clncut/male/s104mss3pjs01/set104087_clncut.wav,s104mss3pjs01,male,75520,dict02
64089,sitec/Dict02/clncut/male/s104mss3pjs01/set104065_clncut.wav,s104mss3pjs01,male,121472,dict02
64090,sitec/Dict02/clncut/male/s104mss3pjs01/set104102_clncut.wav,s104mss3pjs01,male,67072,dict02
64091,sitec/Dict02/clncut/male/s104mss3pjs01/set104081_clncut.wav,s104mss3pjs01,male,90496,dict02
64092,sitec/Dict02/clncut/male/s104mss3pjs01/set104076_clncut.wav,s104mss3pjs01,male,45696,dict02
64093,sitec/Dict02/clncut/male/s104mss3pjs01/set104066_clncut.wav,s104mss3pjs01,male,64256,dict02
64094,sitec/Dict02/clncut/male/s104mss3pjs01/set104040_clncut.wav,s104mss3pjs01,male,43776,dict02
64095,sitec/Dict02/clncut/male/s104mss3pjs01/set104071_clncut.wav,s104mss3pjs01,male,61696,dict02
64096,sitec/Dict02/clncut/male/s104mss3pjs01/set104096_clncut.wav,s104mss3pjs01,male,47360,dict02
64097,sitec/Dict02/clncut/male/s104mss3pjs01/set104036_clncut.wav,s104mss3pjs01,male,98304,dict02
64098,sitec/Dict02/clncut/male/s104mss3pjs01/set104058_clncut.wav,s104mss3pjs01,male,73472,dict02
64099,sitec/Dict02/clncut/male/s104mss3pjs01/set104086_clncut.wav,s104mss3pjs01,male,69632,dict02
64100,sitec/Dict02/clncut/male/s104mss3pjs01/set104067_clncut.wav,s104mss3pjs01,male,112256,dict02
64101,sitec/Dict02/clncut/male/s104mss3pjs01/set104044_clncut.wav,s104mss3pjs01,male,85248,dict02
64102,sitec/Dict02/clncut/male/s104mss3pjs01/set104083_clncut.wav,s104mss3pjs01,male,47744,dict02
64103,sitec/Dict02/clncut/male/s104mss3pjs01/set104027_clncut.wav,s104mss3pjs01,male,60416,dict02
64104,sitec/Dict02/clncut/male/s104mss3pjs01/set104038_clncut.wav,s104mss3pjs01,male,45056,dict02
64105,sitec/Dict02/clncut/male/s104mss3pjs01/set104062_clncut.wav,s104mss3pjs01,male,60544,dict02
64106,sitec/Dict02/clncut/male/s104mss3pjs01/set104005_clncut.wav,s104mss3pjs01,male,100992,dict02
64107,sitec/Dict02/clncut/male/s104mss3pjs01/set104009_clncut.wav,s104mss3pjs01,male,114176,dict02
64108,sitec/Dict02/clncut/male/s104mss3pjs01/set104077_clncut.wav,s104mss3pjs01,male,39040,dict02
64109,sitec/Dict02/clncut/male/s104mss3pjs01/set104079_clncut.wav,s104mss3pjs01,male,77952,dict02
64110,sitec/Dict02/clncut/male/s104mss3pjs01/set104031_clncut.wav,s104mss3pjs01,male,64256,dict02
64111,sitec/Dict02/clncut/male/s104mss3pjs01/set104001_clncut.wav,s104mss3pjs01,male,88960,dict02
64112,sitec/Dict02/clncut/male/s104mss3pjs01/set104046_clncut.wav,s104mss3pjs01,male,49792,dict02
64113,sitec/Dict02/clncut/male/s104mss3pjs01/set104034_clncut.wav,s104mss3pjs01,male,73472,dict02
64114,sitec/Dict02/clncut/male/s104mss3pjs01/set104048_clncut.wav,s104mss3pjs01,male,99200,dict02
64115,sitec/Dict02/clncut/male/s104mss3pjs01/set104074_clncut.wav,s104mss3pjs01,male,134400,dict02
64116,sitec/Dict02/clncut/male/s104mss3pjs01/set104008_clncut.wav,s104mss3pjs01,male,129408,dict02
64117,sitec/Dict02/clncut/male/s104mss3pjs01/set104006_clncut.wav,s104mss3pjs01,male,172288,dict02
64118,sitec/Dict02/clncut/male/s104mss3pjs01/set104047_clncut.wav,s104mss3pjs01,male,60672,dict02
64119,sitec/Dict02/clncut/male/s104mss3pjs01/set104043_clncut.wav,s104mss3pjs01,male,82560,dict02
64120,sitec/Dict02/clncut/male/s104mss3pjs01/set104052_clncut.wav,s104mss3pjs01,male,54528,dict02
64121,sitec/Dict02/clncut/male/s104mss3pjs01/set104070_clncut.wav,s104mss3pjs01,male,56704,dict02
64122,sitec/Dict02/clncut/male/s104mss3pjs01/set104041_clncut.wav,s104mss3pjs01,male,34688,dict02
64123,sitec/Dict02/clncut/male/s104mss3pjs01/set104032_clncut.wav,s104mss3pjs01,male,78720,dict02
64124,sitec/Dict02/clncut/male/s104mss3pjs01/set104056_clncut.wav,s104mss3pjs01,male,65152,dict02
64125,sitec/Dict02/clncut/male/s104mss3pjs01/set104068_clncut.wav,s104mss3pjs01,male,52224,dict02
64126,sitec/Dict02/clncut/male/s104mss3pjs01/set104029_clncut.wav,s104mss3pjs01,male,62464,dict02
64127,sitec/Dict02/clncut/male/s104mss3pjs01/set104016_clncut.wav,s104mss3pjs01,male,122112,dict02
64128,sitec/Dict02/clncut/male/s104mss3pjs01/set104051_clncut.wav,s104mss3pjs01,male,60928,dict02
64129,sitec/Dict02/clncut/male/s104mss3pjs01/set104060_clncut.wav,s104mss3pjs01,male,68608,dict02
64130,sitec/Dict02/clncut/male/s104mss3pjs01/set104050_clncut.wav,s104mss3pjs01,male,99328,dict02
64131,sitec/Dict02/clncut/male/s104mss3pjs01/set104049_clncut.wav,s104mss3pjs01,male,49536,dict02
64132,sitec/Dict02/clncut/male/s104mss3pjs01/set104091_clncut.wav,s104mss3pjs01,male,43392,dict02
64133,sitec/Dict02/clncut/male/s104mss3pjs01/set104090_clncut.wav,s104mss3pjs01,male,72576,dict02
64134,sitec/Dict02/clncut/male/s104mss3pjs01/set104018_clncut.wav,s104mss3pjs01,male,92288,dict02
64135,sitec/Dict02/clncut/male/s104mss3pjs01/set104106_clncut.wav,s104mss3pjs01,male,93824,dict02
64136,sitec/Dict02/clncut/male/s104mss3pjs01/set104073_clncut.wav,s104mss3pjs01,male,145152,dict02
64137,sitec/Dict02/clncut/male/s104mss3pjs01/set104020_clncut.wav,s104mss3pjs01,male,72448,dict02
64138,sitec/Dict02/clncut/male/s104mss3pjs01/set104093_clncut.wav,s104mss3pjs01,male,49536,dict02
64139,sitec/Dict02/clncut/male/s104mss3pjs01/set104035_clncut.wav,s104mss3pjs01,male,42368,dict02
64140,sitec/Dict02/clncut/male/s104mss3pjs01/set104037_clncut.wav,s104mss3pjs01,male,61696,dict02
64141,sitec/Dict02/clncut/male/s104mss3pjs01/set104107_clncut.wav,s104mss3pjs01,male,93312,dict02
64142,sitec/Dict02/clncut/male/s104mss3pjs01/set104057_clncut.wav,s104mss3pjs01,male,50048,dict02
64143,sitec/Dict02/clncut/male/s104mss3pjs01/set104015_clncut.wav,s104mss3pjs01,male,95744,dict02
64144,sitec/Dict02/clncut/male/s104mss3pjs01/set104007_clncut.wav,s104mss3pjs01,male,77184,dict02
64145,sitec/Dict02/clncut/male/s104mss3pjs01/set104072_clncut.wav,s104mss3pjs01,male,52992,dict02
64146,sitec/Dict02/clncut/male/s104mss3pjs01/set104025_clncut.wav,s104mss3pjs01,male,145408,dict02
64147,sitec/Dict02/clncut/male/s104mss3pjs01/set104078_clncut.wav,s104mss3pjs01,male,88064,dict02
64148,sitec/Dict02/clncut/male/s104mss3pjs01/set104075_clncut.wav,s104mss3pjs01,male,45696,dict02
64149,sitec/Dict02/clncut/male/s104mss3pjs01/set104097_clncut.wav,s104mss3pjs01,male,54144,dict02
64150,sitec/Dict02/clncut/male/s104mss3pjs01/set104098_clncut.wav,s104mss3pjs01,male,49536,dict02
64151,sitec/Dict02/clncut/male/s104mss3pjs01/set104063_clncut.wav,s104mss3pjs01,male,78592,dict02
64152,sitec/Dict02/clncut/male/s104mss3pjs01/set104014_clncut.wav,s104mss3pjs01,male,121856,dict02
64153,sitec/Dict02/clncut/male/s104mss3pjs01/set104026_clncut.wav,s104mss3pjs01,male,51968,dict02
64154,sitec/Dict02/clncut/male/s160mks2lch01/set160017_clncut.wav,s160mks2lch01,male,75520,dict02
64155,sitec/Dict02/clncut/male/s160mks2lch01/set160105_clncut.wav,s160mks2lch01,male,44288,dict02
64156,sitec/Dict02/clncut/male/s160mks2lch01/set160100_clncut.wav,s160mks2lch01,male,47360,dict02
64157,sitec/Dict02/clncut/male/s160mks2lch01/set160041_clncut.wav,s160mks2lch01,male,92928,dict02
64158,sitec/Dict02/clncut/male/s160mks2lch01/set160094_clncut.wav,s160mks2lch01,male,118144,dict02
64159,sitec/Dict02/clncut/male/s160mks2lch01/set160073_clncut.wav,s160mks2lch01,male,67328,dict02
64160,sitec/Dict02/clncut/male/s160mks2lch01/set160005_clncut.wav,s160mks2lch01,male,72704,dict02
64161,sitec/Dict02/clncut/male/s160mks2lch01/set160051_clncut.wav,s160mks2lch01,male,51456,dict02
64162,sitec/Dict02/clncut/male/s160mks2lch01/set160020_clncut.wav,s160mks2lch01,male,58880,dict02
